.	br,维修,网站,维护,产品,工作,汽车新闻,负责,客户,运营
房地产置业顾问	接待,客户,流程,成交,完善,销售,工作,促进,买卖,协助
服务科科长兼华东区区域经理	类别,级别,职位,工作,薪水,职责,代理商,月薪,售后服务,全职
增值业务经理	策划,进行,工作,本人,视频,拍摄,负责,节目,制作,分析
市场及战略部经理	职位,月薪,工作,br,类别,级别,职责,薪水,品牌,客户
检治具设计兼电子检测工程师	amp,CAD,br,UG,10000,模具,加工,整套,出图,设计
市场技术支持	技术支持,负责,br,测试,沟通,安装,售前,工作,产品,海外
市场支持、PR专员	br,采访,哈市,辅导,成绩,家长,稿件,得到,学生,提高
计算机相关专业	毕业生,应届,2013
会计相关	br,原始凭证,凭证,公司,会计,审核,收集,资料,沟通,税务
工程部/技术部助理	期间,管理体系,施工,加油站,防爆,技术部,工作,北京,科技,质量
市场运营副总监	br,活动,推广,策划,营销,市场,合作,运营,制定,团队
施工图深化设计师	br,施工图,工作,薪水,全职,深化,职位,月薪,设计师,设计
汽车修理员	工作,主要,内容,金牛区,协助,发放,突发,防爆,事件,员工
水暖设计师	住宅,项目,br,板房,房地产,烟草,水暖,日照,哈尔滨,云南红塔集团
工艺设计部	天花,设计师,线条,木作,现场,结算,技术,饰面,设计方案,衣柜
Management Accouting manager	br,成本,职位,完成,报表,月结,每月,存货,绩效,SOX
12年专注招商、运营、策划的营销副总—罗绍恩	连锁,br,品牌,新光,分析,定位,连锁店,快销品,可行性,基础
技术助理工程师	产品,薪水,全职,职位,月薪,br,工作,级别,文件,生产
摄像师 影视制作	30,纪录片,画面,总决赛,宣传片,方案,深圳,专题片,汇报,广告
总厨	职责,类别,级别,性质,管理,职位,工作,全职,职业,调酒师
工业设计及管理	设计,工业,工作,从事,产品,类产品,家电行业,兼任,配合,审核
兼职助场	years,CareerLevel,类别,两年,级别,经验,Type,职位,工作,JobCategory
行政人事部  经理	职位,工作,公司,br,员工,人力资源,管理工作,组织,管理,培训
业务拓展经理，销售经理	br,项目管理,电信,运营商,设备,解决方案,工作,团队,项目,客户
社区商务专员	职位,工作,br,全职,社区,RMB3500,沟通,宣传,大区,AIR
风险管理专员	风险,职位,br,工作,协助,负责,完善,优化,成员,流程
钢琴教师	类别,性质,学生,工作,钢琴,职业,培训,进行,两年,级别
媒介策划执行	工作,br,职位,媒介,策划,月薪,公关,完成,薪水,客户
旅游策划/顾问	工作,认可,布置,能力,得到,锻炼,鉴于,酒店,会场,私企
 招商经理	工作,职位,br,部门,全职,级别,经验,服务,客户,专业
旅游相关	地接,导游,问题,客户,酒店,接听,沟通,协助,处理,服务员
市场经理/技术支持	br,项目,职务,实验室,职责,申报,供应商,研究员,采购,参与
管理者代表、兼质保部部长	供应商,Valeo,全职,br,TS16949,带领,RMB100000,精锻,模具,加工
app/sem推广主管	br,工作,全职,职位,设计,薪水,优化,页面,google,月薪
驻店维修工	性质,维修,工作,职责,全职,下属,所有,部门,人数,所在
营销工程师	职位,工作,职责,类别,销售,月薪,全职,薪水,开拓,客户
交互设计师 UE UI	设计,合作,参与,产品,类产品,定位,操作系统,作为,对大,软硬件
通信/射频/电子工程师	类别,级别,工程师,测试,职位,月薪,工作,初级,职责,薪水
java项目经理	负责,开发,应用,工作,项目,10060,网通,CEPCT,技术,设计
总经理办公室主任	人力资源,社会保险金,劳动合同,职位,考勤,月薪,工作,br,办理,员工
初中政治老师	高中政治,学生,老师,高三,沟通交流,常听,任职期间,高考,学校,授完
生产/加工/制造	br,工艺,DZL,15000,设计,塔器,制定,锅炉,工具,工时
电气（弱电）工程师	技术,完成,项目经理,各个系统,负责人,协助,厂商,竣工,验收,机场
艺术总监/广告导演	br,导演,2003,影片,包装,形象,独立,影视广告,任务,499
业务外贸助理采购	br,报关,工作,货物,计算,货代,制作,职责,登记,业务员
行政兼人事经理	协助,管理,接待,职位,考勤,工作,规章制度,领用,行政部,负责
資深經理	制造,人均,培训,职位,产线,包材,成本,降低,工程师,提高
营销策划员	br,工作,负责,职位,制定,分析,书记,万字,沟通,项目管理
产品经理 开发经理	br,职位,工作,开发,研发,实施,平台,业务,了解,农业部
运维支持工程师	类别,技术支持,职位,月薪,工作,薪水,br,全职,讲解,维护
人事.行政专员	职责,工作,薪水,职位,月薪,初级,类别,级别,全职,合同
投资相关	分析,包括,形成,公司,财务,宏观经济,调研,报告,主要,行业
导游 领队	马来西亚,带团,类别,级别,计调,国外,接待,职位,高级,月薪
二级技术员	元器件,机电,类别,设计,两年,级别,性质,月薪,经验,工程师
公司客户经理兼职产品经理	br,职务,职位,工作,years,队长,experience,monthly,实习,业务
电信 通讯 互联网 移动互联网	工作,br,咨询服务,策划,成功,职责,研究,专家,建立,业务
品牌经理 	br,公司,采访,策划,项目,工作,负责,新品,活动,撰稿
中学高级教师	培训,学士学位,学校,能力,北京,1988,工作,教务处,中小学,本科学历
java高工,项目经理	设计,br,职位,spring,工作,项目经理,用户,客户,功能,系统
技术主责	类别,职业
Customer service director	br,职位,通过,维修,这次,出差,RMB5000,项目,工作,10
设计总监助理及资深平面设计师	海报,负责,设计,事项,公司,br,户外广告,画册,沟通,工艺
c++软件开发	控制,mfc,文件,vs2005,一个,数据库,做过,程序,通信,C++
编辑，管理类，财务，行政，人力资源	负责,职责,整理,级别,经验,职位,初级,两年,工作,类别
行政管理；商务助理	职位,工作,br,10,档案管理,协助,合同,考勤,公司,全职
JUNIOR DATA SPECIALIST	职位,br,工作,team,their,sales,Residential,workshops,Fios,outdoor
助理类等	性质,检查,工作,实习,职责,错误,接听,处理,信息,利用
心理测评专员	工作,职位,职责,类别,级别,整理,职业,销售,其他,薪水
销售维持，客户服务，采购，planner,Sales maintenance, Customer Service, Buy,DSM.	客户,br,团队,负责,项目,Apple,成员,Reconciliation,职责,Logistic
生产经理 装配部长	职位,工作,br,管理,月薪,全职,管理工作,生产,本人,公司
市政项目经理	给予,从事,项目部,完成,控制,项目管理,协调,资源整合,利用,成本
技术中心副总监  北方销售中心产品总监  公司未来五年项目负责人	职位,br,高级,生产,全职,管理,工作,职业,工艺,级别
技术副总经理	研发,管理,公司,br,语音,互联网,VOIP,优化,UTStarcom,服务
研发支持	测试,分析,定位,职责,担任,博威,返修,故障,类别,预研
甲方、总包方、咨询单位等的公司经理、项目经理、技术总工、监理方总监	协调,合同,负责,项目,100,平米,港城,房地产,10000,管理工作
机械结构设计工程师	负责,职责,室内,高精度,研制,外协,负责人,转台,支付,设计
技术支持/系统维护工程师	工作,ERP,周边设备,办公,负责,公司,系统,网络,OA,维护
公司客户经理综合岗	薪水,全职,职位,月薪,工作,br,类别,years,级别,结算
人力资源管理资深咨询顾问（总监）	薪酬,br,职责,培训,协助,组织,工作,考核,负责,全职
公关主管	br,工作,职位,全职,策划,媒介,公关,媒体,月薪,执行
花型设计师，家纺产品设计师	薪水,优秀,类别,设计,两年,级别,性质,经验,职位,月薪
商务拓展/市场研究	项目,实验,负责人,操作,职责,主要,人员,学生,实验室,化学
质量部实习生	RMB1100,br,送检,ISO9001,职位,产品,质量事故,品名,5S,试液
电气开发工程师	售后,原理图,1200,元器件,设计,就职,调试,非标,工作,SBOM
公寓管理员	职责,类别,级别,专员,职位,工作,实习,助理,总结,项目
制单员跟单员业务员	商检单,装箱单,明细,制单,负责,一部分,公司
经理助理兼工程文员	协助,文员,类别,性质,工作,核销,职位,报销,月薪,SOP
精益生产经理	br,精益,工作,职位,培训,5S,现场,生产,全职,方案
售后维修员	装配,机器,监控,售后,电路板,电子,维修,护眼,br,焊接
英法笔译	11,翻译,职责,华信,08,笔译,法语,工作,人员,英语
设计师学徒	方案,协助,工作,日常,完成,设计师
工程监理及招投标	从事,带领,框架,工程师,高层,经历,监理,商业街,期间,多层
网站ui设计师	设计,职位,工作,性质,br,UI,全职,网页,类别,级别
工程销售经理	厦门,职位,销售,工作,职责,br,全职,类别,级别,性质
Assistant to General Manager	职位,工作,br,销售,客户,月薪,负责,薪水,全职,职责
项目部主任	工作,类别,级别,职位,职责,全职,总经理,月薪,总监,高级
拓展专员	工作,职责,全职,性质,职位,部门,br,所在,销售,客户
鞋类全国终端店铺营运管理	开发新,预算,市场推广,招商会,内外部,建立,管理制度,销售,营销,运作
业务主管兼俄语翻译	公司,br,主要,开辟,销售,大城市,本人,中资企业,发运,克拉斯诺亚尔斯克
质量经理兼电气工程师	性质,49,工作,公司,仪器仪表,全职,职责,RMB3500,尾款,流程
渠道销售经理（南凌科技发展有限公司）	销售,工作,职位,协调,渠道,完成,负责,项目,客户,br
区域技术经理	项目,职责,负责,职务,沟通,协调,br,脚本,进度,代表
高级助理	br,集团,工作,进行,管理,业务部门,咨询,咨询部,公关,计划书
金融/经济研究员	类别,两年,级别,性质,经验,职位,月薪,工作,初级,薪水
Facility Manager	设施,车场,配电室,大厦,机房,服务,自控,出色,沟通,江森
后勤 司机	领导,外地,事务,日常,处理,接待,接送,及时,安排,业务
财务主管、成本主管、物流主管	职位,工作,全职,类别,管理,月薪,金蝶,薪水,br,操作
质检员 储备干部 销售代表 食品检验	质量,类别,职位,牛奶,质量检验,薪水,职业,RMB1800,控制,学生
元件动画制作	融洽,逐帧,同事,在职,动画,参与,br,期间,相处,元件
机械设计项目负责人	自动,类别,两年,级别,职位,月薪,工作,薪水,职责,中级
钢筋翻样工	翻样,一个,钢筋,工作,担任,邯郸,实习,预算,建筑工地
电气安装与调试及相关销售	调试,电气,less,years,CareerLevel,类别,自控,monthly,安装,职位
项目交付经理	br,项目,开发,团队,Server,设计,CMS,Spring,JDK,职位
公共关系经理	工作,职位,公关,媒介,组织协调,月薪,薪水,零碳,br,活动
整车总布置	运输车,Mid,years,操纵,CareerLevel,设计,校核,Type,液压,Full
head nurse	护士,类别,级别,职位,月薪,工作,职责,薪水,护理人员,全职
销售、业务	br,进度,验货,加工,外发,面辅料,生产,审核,工厂,板房
资金管理会计	职位,工作,br,全职,类别,核算,准确,报表,中级,会计
项目经理或电气工程师	供电,管理,全方位,技术,配套,电力工程,操作
广告部编辑	实习,工作,性质
产品经理 | 项目经理	负责,研发,工作,相关,深圳,产品,销售,汽车,交付,分部
网站编辑；英语翻译；PHP开发工程师	翻译,编辑,文档,公司,离职,网站,工作,员工,本人,等等
服装机修工	中级,经验,RMB3500,机修工,以上,薪水,职业,职位,月薪,工作
北京矿通信息技术有限公司	推广,销售,产品,负责,客户经理,代理商,类别,级别,职责,拜访
行政主管、总监助理	编制,凭证,账簿,办公室,外汇,银行,发放,审核,事项,进行
平面设计实习	促销,工作,美化,制作,海报,还有,深化,产品策划,图片,同事
电子商务运营经理	br,负责,工作,推广,策划,公司,设计,职位,部门,职责
投融资专员	业务,支行,联系,流程,开展,对接,0.7,3000,熟悉,咨询
驻中国采购代表	类别,职责,职位,月薪,工作,全职,薪水,级别,br,初级
预算管理岗	br,JobCategory,JobSalary,Type,monthly,years,职责,experience,工作,CareerLevel
生产制造课长	培训,量产,组织,导入,试产,任用,品质,协调,新机种,工作
固定收益研究员&交易员	撰写,信用,br,报告,电子,涉及,周报,实习,全职,策略
产品技术支持工程师	工作,br,编写,网站,装配,培训,项目管理,程序开发,验收,内容
零售总经理	br,工作,负责,职责,制定,运营,销售,改造,管理,控制
仓库管理 员	类别,工作,职责,全职,职业,跟进,负责,跟单,对账,性质
空调设备维修及技术支持	工作,空调,全职,担负,管理,性质,公司,济南,三包,运行
储备人才干部	类别,级别,职位,工作,实习生,职责,全职,职业,排样,加工
售前售后技术支持/java软件工程师	彩页,使用,线损,技术支持,负责,集抄,br,sql,系统,配网
汽车发动机，机械，电气	12,北京地铁,四号线,工作,内容,2011,2010
会计主管、会计	br,负责,编制,全职,职位,工作,税务,会计凭证,报税,核算
咨询研究总监	薪水,职位,月薪,全职,类别,工作,职责,级别,楼盘,项目
ios开发	br,负责,项目,开发,职责,工作,测试,app,全职,一款
存货会计	薪水,职位,月薪,工作,全职,管理,years,级别,Full,JobCategory
施工质监负责人	项目管理,施工方,施工,类别,两年,级别,性质,经验,搞好,职位
